CHANGE,CODE,CONFIG,Digits,FILE,HELP,HTMLVER,"HTML_FILE",Image,ImageName,NEXTPAGE,Page,QALIAS,QNikto,Qname,"_raw","_time",action,app,az,basehref,branch,bytes,c,calbirthdays,"cart_id",cartid,cartname,category,classification,clientip,comma,command,cookie,cvsroot,date,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",day,desc,"dest_ip","dest_port",dn,etype,eventtype,file,filename,folder,foot,forum,"generator_id",head,host,hours,ident,index,key,linecount,method,module,name,next,other,pa,page,param1,passurl,person,priority,proto,protocol,punct,query,referer,"referer_domain","req_time",root,sd,setup,severity,signature,"signature_rev",sortby,source,sourcetype,"splunk_server","splunk_server_group","src_ip","src_port",status,tag,"tag::eventtype",template,timeendpos,timestartpos,uri,"uri_domain","uri_path","uri_query",user,useragent,version,view,who
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/blog/mt.cfg HTTP/1.1"" 404 316 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000086)""","2014-05-08T15:20:13.000-0700",,,,,,316,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,"mt.cfg",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//._/.""___""-""_""/._(/..)_(:)_",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/blog/mt.cfg",,"/cgi-bin/blog/mt.cfg",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000086)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/awstats/awstats.pl HTTP/1.1"" 404 323 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000085)""","2014-05-08T15:20:13.000-0700",,,,,,323,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,"awstats.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//._/.""___""-""_""/._(/..)_(:)_",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/awstats/awstats.pl",,"/cgi-bin/awstats/awstats.pl",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000085)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/awstats.pl HTTP/1.1"" 404 315 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000084)""","2014-05-08T15:20:13.000-0700",,,,,,315,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,"awstats.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/awstats.pl",,"/cgi-bin/awstats.pl",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000084)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/auth_data/auth_user_file.txt HTTP/1.1"" 404 333 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000083)""","2014-05-08T15:20:13.000-0700",,,,,,333,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,"auth_user_file.txt",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//._/.""___""-""_""/._(/..)_(:)_",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/auth_data/auth_user_file.txt",,"/cgi-bin/auth_data/auth_user_file.txt",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000083)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/AT-admin.cgi HTTP/1.1"" 404 317 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000082)""","2014-05-08T15:20:13.000-0700",,,,,,317,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,"AT-admin.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/-._/.""___""-""_""/._(/..)_(:)_",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/AT-admin.cgi",,"/cgi-bin/AT-admin.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000082)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/gm.cgi HTTP/1.1"" 404 311 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000080)""","2014-05-08T15:20:13.000-0700",,,,,,311,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,"gm.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/gm.cgi",,"/cgi-bin/gm.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000080)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/gm-cplog.cgi HTTP/1.1"" 404 317 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000077)""","2014-05-08T15:20:13.000-0700",,,,,,317,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,"gm-cplog.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/-._/.""___""-""_""/._(/..)_(:)_",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/gm-cplog.cgi",,"/cgi-bin/gm-cplog.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000077)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:13 -0700] ""GET /cgi-bin/gH.cgi HTTP/1.1"" 404 311 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000076)""","2014-05-08T15:20:13.000-0700",,,,,,311,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,13,thursday,2014,"-420",,,,,,,,"gH.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:13 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/gH.cgi",,"/cgi-bin/gH.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000076)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/mt","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/mt-static","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/-",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/htsearch","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/cart.pl","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/cart.pl","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/blog","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/awstats","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/awstats.pl","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/auth_data","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/AT-admin.cgi","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/-.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/gm.cgi","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/gm-cplog.cgi","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/-.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:13 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/gH.cgi","2014-05-08T15:20:13.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,13,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:12 -0700] ""GET /html/cgi-bin/cgicso?query=AAA HTTP/1.1"" 404 316 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000072)""","2014-05-08T15:20:12.000-0700",,,,,,316,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,12,thursday,2014,"-420",,,,,,,,cgicso,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//-/?=_/.""___""-""_""/._(/..)_(:)",AAA,"-",,"08/May/2014:15:20:12 -0700",html,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/html/cgi-bin/cgicso?query=AAA",,"/html/cgi-bin/cgicso","query=AAA","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000072)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:12 -0700] ""GET /cgi-bin/ss HTTP/1.1"" 404 307 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000069)""","2014-05-08T15:20:12.000-0700",,,,,,307,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,12,thursday,2014,"-420",,,,,,,,ss,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/_/.""___""-""_""/._(/..)_(:)_(:",,"-",,"08/May/2014:15:20:12 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/ss",,"/cgi-bin/ss",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000069)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:12 -0700] ""GET /cgi-bin/guestbook.pl HTTP/1.1"" 404 317 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000068)""","2014-05-08T15:20:12.000-0700",,,,,,317,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,12,thursday,2014,"-420",,,,,,,,"guestbook.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:12 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/guestbook.pl",,"/cgi-bin/guestbook.pl",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000068)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:12 -0700] ""GET /cgi-bin/guestbook.cgi HTTP/1.1"" 404 318 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000067)""","2014-05-08T15:20:12.000-0700",,,,,,318,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,12,thursday,2014,"-420",,,,,,,,"guestbook.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:12 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/guestbook.cgi",,"/cgi-bin/guestbook.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000067)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:12 -0700] ""GET /cgi-bin/ezshopper/loadpage.cgi?user_id=1&file=|cat%20/etc/passwd| HTTP/1.1"" 404 327 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000066)""","2014-05-08T15:20:12.000-0700",,,,,,327,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,12,thursday,2014,"-420",,,,,,,,"loadpage.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//.?=&=|%//|_/.""___""-""_""/._(",,"-",,"08/May/2014:15:20:12 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/ezshopper/loadpage.cgi?user_id=1&file=|cat%20/etc/passwd|",,"/cgi-bin/ezshopper/loadpage.cgi","user_id=1&file=|cat%20/etc/passwd|","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000066)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:12 -0700] ""GET /cgi-bin/excite;IFS=\\\""$\\\"";/bin/cat /etc/passwd HTTP/1.1"" 404 340 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000065)""","2014-05-08T15:20:12.000-0700",,,,,,340,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,12,thursday,2014,"-420",,,,,,,,cat,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/;=\\\""$\\\"";//_//_/.""___""-""",,"-",,"08/May/2014:15:20:12 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/excite;IFS=\\\""$\\\"";/bin/cat",,"/cgi-bin/excite;IFS=\\\""$\\\"";/bin/cat",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000065)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:12 -0700] ""GET /cgi-bin/echo.bat?&dir+c:\\\\ HTTP/1.1"" 404 313 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000064)""","2014-05-08T15:20:12.000-0700",,,,,,313,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,12,thursday,2014,"-420",,,,,,,,"echo.bat",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?&+:\\\\_/.""___""-""_""/._(/.",,"-",,"08/May/2014:15:20:12 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/echo.bat?&dir+c:\\\\",,"/cgi-bin/echo.bat","&dir+c:\\\\","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000064)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:12 -0700] ""GET /cgi-bin/pollit/Poll_It_SSI_v2.0.cgi?data_dir=\\etc\\passwd%00 HTTP/1.1"" 404 332 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000063)""","2014-05-08T15:20:12.000-0700",,,,,,332,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,12,thursday,2014,"-420",,,,,,,,"Poll_It_SSI_v2.0.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//..?=\\\\%_/.""___""-""_""/._(/",,"-",,"08/May/2014:15:20:12 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/pollit/Poll_It_SSI_v2.0.cgi?data_dir=\\etc\\passwd%00",,"/cgi-bin/pollit/Poll_It_SSI_v2.0.cgi","data_dir=\\etc\\passwd%00","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000063)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:12 -0700] ""GET /cgi-bin/html2wml.cgi HTTP/1.1"" 404 317 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000062)""","2014-05-08T15:20:12.000-0700",,,,,,317,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,12,thursday,2014,"-420",,,,,,,,"html2wml.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:12 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/html2wml.cgi",,"/cgi-bin/html2wml.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000062)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:12 -0700] ""GET /cgi-bin/html2chtml.cgi HTTP/1.1"" 404 319 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000061)""","2014-05-08T15:20:12.000-0700",,,,,,319,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,12,thursday,2014,"-420",,,,,,,,"html2chtml.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:12 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/html2chtml.cgi",,"/cgi-bin/html2chtml.cgi",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000061)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:12 -0700] ""GET /cgi-bin/visadmin.exe HTTP/1.1"" 404 317 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000060)""","2014-05-08T15:20:12.000-0700",,,,,,317,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,12,thursday,2014,"-420",,,,,,,,"visadmin.exe",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:20:12 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/visadmin.exe",,"/cgi-bin/visadmin.exe",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000060)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:20:12 -0700] ""GET /cgi-bin/horde/test.php HTTP/1.1"" 404 319 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000056)""","2014-05-08T15:20:12.000-0700",,,,,,319,,,,,,,,"24.84.224.154",,,,,,15,8,20,may,12,thursday,2014,"-420",,,,,,,,"test.php",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//._/.""___""-""_""/._(/..)_(:)_",,"-",,"08/May/2014:15:20:12 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/horde/test.php",,"/cgi-bin/horde/test.php",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000056)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:20:12 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/ss","2014-05-08T15:20:12.000-0700",,,,,,,,,,,,,,,,,,,,15,8,20,may,12,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
